Starting Mock Data Server with Embedded NATS...
 - NATS: :4222
 - WS:   :4223
 - Stream: :8080/stream
[2026-01-25T19:47:55.368-08:00 | TRACE | log.go:Tracef:274] SYSTEM - <<- [SUB $SYS.REQ.SERVER.PING.GATEWAYZ  41]
[2026-01-25T19:47:55.368-08:00 | TRACE | log.go:Tracef:274] SYSTEM - <<- [SUB $SYS.REQ.ACCOUNT.*.JSZ  42]
[2026-01-25T19:47:55.368-08:00 | TRACE | log.go:Tracef:274] SYSTEM - <<- [SUB $SYS.REQ.ACCOUNT.*.INFO  43]
[2026-01-25T19:47:55.368-08:00 | TRACE | log.go:Tracef:274] SYSTEM - <<- [SUB $SYS.REQ.ACCOUNT.*.STATZ  44]
[2026-01-25T19:47:55.368-08:00 | TRACE | log.go:Tracef:274] SYSTEM - <<- [SUB $SYS.REQ.ACCOUNT.*.CONNS  45]
[2026-01-25T19:47:55.368-08:00 | TRACE | log.go:Tracef:274] SYSTEM - <<- [SUB $SYS.REQ.ACCOUNT.*.SUBSZ  46]
[2026-01-25T19:47:55.368-08:00 | TRACE | log.go:Tracef:274] SYSTEM - <<- [SUB $SYS.REQ.ACCOUNT.*.CONNZ  47]
[2026-01-25T19:47:55.368-08:00 | TRACE | log.go:Tracef:274] SYSTEM - <<- [SUB $SYS.REQ.ACCOUNT.*.LEAFZ  48]
[2026-01-25T19:47:55.368-08:00 | TRACE | log.go:Tracef:274] SYSTEM - <<- [SUB $SYS.REQ.USER.*.INFO  49]
[2026-01-25T19:47:55.368-08:00 | TRACE | log.go:Tracef:274] SYSTEM - <<- [SUB $SYS.REQ.ACCOUNT.PING.STATZ  50]
[2026-01-25T19:47:55.368-08:00 | TRACE | log.go:Tracef:274] SYSTEM - <<- [SUB $SYS.ACCOUNT.*.LEAFNODE.CONNECT  51]
[2026-01-25T19:47:55.368-08:00 | TRACE | log.go:Tracef:274] SYSTEM - <<- [SUB $SYS.LATENCY.M2.6lbTl482  52]
[2026-01-25T19:47:55.368-08:00 | TRACE | log.go:Tracef:274] SYSTEM - <<- [SUB $SYS.DEBUG.SUBSCRIBERS  53]
[2026-01-25T19:47:55.368-08:00 | TRACE | log.go:Tracef:274] SYSTEM - <<- [SUB $SYS.REQ.SERVER.NDS4D32Q3SUJZUSSFJW5E5MWZTOIML2FCFP2YYNVVPYJREX2XVTZJM2I.RELOAD  54]
[2026-01-25T19:47:55.368-08:00 | TRACE | log.go:Tracef:274] SYSTEM - <<- [SUB $SYS.REQ.SERVER.NDS4D32Q3SUJZUSSFJW5E5MWZTOIML2FCFP2YYNVVPYJREX2XVTZJM2I.KICK  55]
[2026-01-25T19:47:55.368-08:00 | TRACE | log.go:Tracef:274] SYSTEM - <<- [SUB $SYS.REQ.SERVER.NDS4D32Q3SUJZUSSFJW5E5MWZTOIML2FCFP2YYNVVPYJREX2XVTZJM2I.LDM  56]
[2026-01-25T19:47:55.368-08:00 | TRACE | log.go:Tracef:274] SYSTEM - <<- [PUB $SYS.REQ.ACCOUNT.$SYS.CONNS $SYS._INBOX_.NDS4D32Q3SUJZUSSFJW5E5MWZTOIML2FCFP2YYNVVPYJREX2XVTZJM2I 263]
[2026-01-25T19:47:55.368-08:00 | TRACE | log.go:Tracef:274] SYSTEM - <<- MSG_PAYLOAD: ["{\"server\":{\"name\":\"NDS4D32Q3SUJZUSSFJW5E5MWZTOIML2FCFP2YYNVVPYJREX2XVTZJM2I\",\"host\":\"0.0.0.0\",\"id\":\"NDS4D32Q3SUJZUSSFJW5E5MWZTOIML2FCFP2YYNVVPYJREX2XVTZJM2I\",\"ver\":\"2.12.3\",\"jetstream\":false,\"flags\":0,\"seq\":6,\"time\":\"2026-01-26T03:47:55.368646037Z\"},\"acc\":\"$SYS\"}"]
[2026-01-25T19:47:55.368-08:00 | TRACE | log.go:Tracef:274] SYSTEM - <<- [PUB $SYS.REQ.ACCOUNT.$G.CONNS $SYS._INBOX_.NDS4D32Q3SUJZUSSFJW5E5MWZTOIML2FCFP2YYNVVPYJREX2XVTZJM2I 261]
[2026-01-25T19:47:55.368-08:00 | TRACE | log.go:Tracef:274] SYSTEM - <<- MSG_PAYLOAD: ["{\"server\":{\"name\":\"NDS4D32Q3SUJZUSSFJW5E5MWZTOIML2FCFP2YYNVVPYJREX2XVTZJM2I\",\"host\":\"0.0.0.0\",\"id\":\"NDS4D32Q3SUJZUSSFJW5E5MWZTOIML2FCFP2YYNVVPYJREX2XVTZJM2I\",\"ver\":\"2.12.3\",\"jetstream\":false,\"flags\":0,\"seq\":7,\"time\":\"2026-01-26T03:47:55.368749058Z\"},\"acc\":\"$G\"}"]
[2026-01-25T19:47:55.391-08:00 | FATAL | log.go:Fatalf:252] Unable to listen for websocket connections: listen tcp 0.0.0.0:4223: bind: address already in use
exit status 1
